run_name,dataset,detector,threshold,n,n_fail,base_rate,aurc,flagged,k,recall,precision,residual_risk
full_ft_seed0,cbis_ddsm,drift,0.5,362,14,0.03867403314917127,0.01749259010577122,0.5,181,0.8571428571428571,0.06629834254143646,0.011049723756906077
full_ft_seed0,cbis_ddsm,iou_pred,0.5,362,14,0.03867403314917127,0.09701568785021827,0.1,37,0.0,0.0,0.043076923076923075
full_ft_seed0,cbis_ddsm,iou_pred,0.5,362,14,0.03867403314917127,0.09701568785021827,0.2,73,0.07142857142857142,0.0136986301369863,0.04498269896193772
full_ft_seed0,cbis_ddsm,iou_pred,0.5,362,14,0.03867403314917127,0.09701568785021827,0.3,109,0.07142857142857142,0.009174311926605505,0.05138339920948617
full_ft_seed0,cbis_ddsm,iou_pred,0.5,362,14,0.03867403314917127,0.09701568785021827,0.5,181,0.07142857142857142,0.0055248618784530384,0.0718232044198895
lora_encoder_only_r28_all_seed0,busi,drift,0.5,647,2,0.0030911901081916537,0.001801384832603783,0.1,65,0.0,0.0,0.003436426116838488
lora_encoder_only_r28_all_seed0,busi,drift,0.5,647,2,0.0030911901081916537,0.001801384832603783,0.2,130,0.0,0.0,0.0038684719535783366
lora_encoder_only_r28_all_seed0,busi,drift,0.5,647,2,0.0030911901081916537,0.001801384832603783,0.3,195,0.0,0.0,0.004424778761061947
lora_encoder_only_r28_all_seed0,busi,drift,0.5,647,2,0.0030911901081916537,0.001801384832603783,0.5,324,1.0,0.006172839506172839,0.0
lora_encoder_only_r28_all_seed0,busi,iou_pred,0.5,647,2,0.0030911901081916537,0.00011952268410692481,0.1,65,1.0,0.03076923076923077,0.0
lora_encoder_only_r28_all_seed0,busi,iou_pred,0.5,647,2,0.0030911901081916537,0.00011952268410692481,0.2,130,1.0,0.015384615384615385,0.0
lora_encoder_only_r28_all_seed0,busi,iou_pred,0.5,647,2,0.0030911901081916537,0.00011952268410692481,0.3,195,1.0,0.010256410256410256,0.0
lora_encoder_only_r28_all_seed0,busi,iou_pred,0.5,647,2,0.0030911901081916537,0.00011952268410692481,0.5,324,1.0,0.006172839506172839,0.0
lora_encoder_only_r28_all_seed0,cbis_ddsm,drift,0.5,362,12,0.03314917127071823,0.007577965962994432,0.1,37,0.6666666666666666,0.21621621621621623,0.012307692307692308
lora_encoder_only_r28_all_seed0,cbis_ddsm,drift,0.5,362,12,0.03314917127071823,0.007577965962994432,0.2,73,0.6666666666666666,0.1095890410958904,0.01384083044982699
lora_encoder_only_r28_all_seed0,cbis_ddsm,drift,0.5,362,12,0.03314917127071823,0.007577965962994432,0.3,109,0.75,0.08256880733944955,0.011857707509881422
lora_encoder_only_r28_all_seed0,cbis_ddsm,drift,0.5,362,12,0.03314917127071823,0.007577965962994432,0.5,181,0.9166666666666666,0.06077348066298342,0.0055248618784530384
lora_encoder_only_r28_all_seed0,cbis_ddsm,iou_pred,0.5,362,12,0.03314917127071823,0.10721669593432917,0.1,37,0.0,0.0,0.036923076923076927
lora_encoder_only_r28_all_seed0,cbis_ddsm,iou_pred,0.5,362,12,0.03314917127071823,0.10721669593432917,0.2,73,0.0,0.0,0.04152249134948097
lora_encoder_only_r28_all_seed0,cbis_ddsm,iou_pred,0.5,362,12,0.03314917127071823,0.10721669593432917,0.3,109,0.0,0.0,0.04743083003952569
lora_encoder_only_r28_all_seed0,cbis_ddsm,iou_pred,0.5,362,12,0.03314917127071823,0.10721669593432917,0.5,181,0.0,0.0,0.06629834254143646
lora_seed0,busi,drift,0.5,647,61,0.09428129829984544,0.009903305172235043,0.1,65,0.7049180327868853,0.6615384615384615,0.030927835051546393
lora_seed0,busi,drift,0.5,647,61,0.09428129829984544,0.009903305172235043,0.2,130,0.8688524590163934,0.4076923076923077,0.015473887814313346
lora_seed0,busi,drift,0.5,647,61,0.09428129829984544,0.009903305172235043,0.3,195,0.9344262295081968,0.2923076923076923,0.008849557522123894
lora_seed0,busi,drift,0.5,647,61,0.09428129829984544,0.009903305172235043,0.5,324,1.0,0.1882716049382716,0.0
lora_seed0,busi,iou_pred,0.5,647,61,0.09428129829984544,0.0468437399888644,0.1,65,0.18032786885245902,0.16923076923076924,0.0859106529209622
lora_seed0,busi,iou_pred,0.5,647,61,0.09428129829984544,0.0468437399888644,0.2,130,0.5081967213114754,0.23846153846153847,0.058027079303675046
lora_seed0,busi,iou_pred,0.5,647,61,0.09428129829984544,0.0468437399888644,0.3,195,0.6721311475409836,0.21025641025641026,0.04424778761061947
lora_seed0,busi,iou_pred,0.5,647,61,0.09428129829984544,0.0468437399888644,0.5,324,0.8032786885245902,0.15123456790123457,0.03715170278637771
lora_seed0,cbis_ddsm,drift,0.5,362,152,0.4198895027624309,0.2575936160082396,0.1,37,0.24342105263157895,1.0,0.35384615384615387
lora_seed0,cbis_ddsm,drift,0.5,362,152,0.4198895027624309,0.2575936160082396,0.2,73,0.45394736842105265,0.9452054794520548,0.28719723183391005
lora_seed0,cbis_ddsm,drift,0.5,362,152,0.4198895027624309,0.2575936160082396,0.3,109,0.6118421052631579,0.8532110091743119,0.233201581027668
lora_seed0,cbis_ddsm,drift,0.5,362,152,0.4198895027624309,0.2575936160082396,0.5,181,0.7894736842105263,0.6629834254143646,0.17679558011049723
lora_seed0,cbis_ddsm,iou_pred,0.5,362,152,0.4198895027624309,0.46670460857757456,0.1,37,0.1118421052631579,0.4594594594594595,0.4153846153846154
lora_seed0,cbis_ddsm,iou_pred,0.5,362,152,0.4198895027624309,0.46670460857757456,0.2,73,0.21052631578947367,0.4383561643835616,0.41522491349480967
lora_seed0,cbis_ddsm,iou_pred,0.5,362,152,0.4198895027624309,0.46670460857757456,0.3,109,0.2894736842105263,0.4036697247706422,0.4268774703557312
lora_seed0,cbis_ddsm,iou_pred,0.5,362,152,0.4198895027624309,0.46670460857757456,0.5,181,0.47368421052631576,0.39779005524861877,0.4419889502762431
vpt_deep_seed0,busi,drift,0.5,647,44,0.06800618238021638,0.008902381589907754,0.1,65,0.5454545454545454,0.36923076923076925,0.03436426116838488
vpt_deep_seed0,busi,drift,0.5,647,44,0.06800618238021638,0.008902381589907754,0.2,130,0.8636363636363636,0.2923076923076923,0.01160541586073501
vpt_deep_seed0,busi,drift,0.5,647,44,0.06800618238021638,0.008902381589907754,0.3,195,0.9090909090909091,0.20512820512820512,0.008849557522123894
vpt_deep_seed0,busi,drift,0.5,647,44,0.06800618238021638,0.008902381589907754,0.5,324,0.9772727272727273,0.13271604938271606,0.0030959752321981426
vpt_deep_seed0,busi,iou_pred,0.5,647,44,0.06800618238021638,0.05836262356521811,0.1,65,0.13636363636363635,0.09230769230769231,0.06529209621993128
vpt_deep_seed0,busi,iou_pred,0.5,647,44,0.06800618238021638,0.05836262356521811,0.2,130,0.2727272727272727,0.09230769230769231,0.061895551257253385
vpt_deep_seed0,busi,iou_pred,0.5,647,44,0.06800618238021638,0.05836262356521811,0.3,195,0.38636363636363635,0.08717948717948718,0.059734513274336286
vpt_deep_seed0,busi,iou_pred,0.5,647,44,0.06800618238021638,0.05836262356521811,0.5,324,0.5909090909090909,0.08024691358024691,0.05572755417956656
vpt_deep_seed0,cbis_ddsm,drift,0.5,362,113,0.31215469613259667,0.26492819316240857,0.1,37,0.23893805309734514,0.7297297297297297,0.26461538461538464
vpt_deep_seed0,cbis_ddsm,drift,0.5,362,113,0.31215469613259667,0.26492819316240857,0.2,73,0.36283185840707965,0.5616438356164384,0.2491349480968858
vpt_deep_seed0,cbis_ddsm,drift,0.5,362,113,0.31215469613259667,0.26492819316240857,0.3,109,0.504424778761062,0.5229357798165137,0.22134387351778656
vpt_deep_seed0,cbis_ddsm,drift,0.5,362,113,0.31215469613259667,0.26492819316240857,0.5,181,0.6637168141592921,0.4143646408839779,0.20994475138121546
vpt_deep_seed0,cbis_ddsm,iou_pred,0.5,362,113,0.31215469613259667,0.27318171803100044,0.1,37,0.09734513274336283,0.2972972972972973,0.31384615384615383
vpt_deep_seed0,cbis_ddsm,iou_pred,0.5,362,113,0.31215469613259667,0.27318171803100044,0.2,73,0.19469026548672566,0.3013698630136986,0.314878892733564
vpt_deep_seed0,cbis_ddsm,iou_pred,0.5,362,113,0.31215469613259667,0.27318171803100044,0.3,109,0.30973451327433627,0.3211009174311927,0.308300395256917
vpt_deep_seed0,cbis_ddsm,iou_pred,0.5,362,113,0.31215469613259667,0.27318171803100044,0.5,181,0.49557522123893805,0.30939226519337015,0.3149171270718232
vpt_shallow_seed0,busi,drift,0.5,647,28,0.04327666151468315,0.004367536819560987,0.1,65,0.7857142857142857,0.3384615384615385,0.010309278350515464
vpt_shallow_seed0,busi,drift,0.5,647,28,0.04327666151468315,0.004367536819560987,0.2,130,0.8571428571428571,0.18461538461538463,0.007736943907156673
vpt_shallow_seed0,busi,drift,0.5,647,28,0.04327666151468315,0.004367536819560987,0.3,195,0.8928571428571429,0.1282051282051282,0.00663716814159292
vpt_shallow_seed0,busi,drift,0.5,647,28,0.04327666151468315,0.004367536819560987,0.5,324,1.0,0.08641975308641975,0.0
vpt_shallow_seed0,busi,iou_pred,0.5,647,28,0.04327666151468315,0.02176193936293484,0.1,65,0.2857142857142857,0.12307692307692308,0.03436426116838488
vpt_shallow_seed0,busi,iou_pred,0.5,647,28,0.04327666151468315,0.02176193936293484,0.2,130,0.5,0.1076923076923077,0.027079303675048357
vpt_shallow_seed0,busi,iou_pred,0.5,647,28,0.04327666151468315,0.02176193936293484,0.3,195,0.6071428571428571,0.08717948717948718,0.024336283185840708
vpt_shallow_seed0,busi,iou_pred,0.5,647,28,0.04327666151468315,0.02176193936293484,0.5,324,0.6428571428571429,0.05555555555555555,0.030959752321981424
vpt_shallow_seed0,cbis_ddsm,drift,0.5,362,78,0.2154696132596685,0.1763670806759522,0.1,37,0.2948717948717949,0.6216216216216216,0.16923076923076924
vpt_shallow_seed0,cbis_ddsm,drift,0.5,362,78,0.2154696132596685,0.1763670806759522,0.2,73,0.47435897435897434,0.5068493150684932,0.14186851211072665
vpt_shallow_seed0,cbis_ddsm,drift,0.5,362,78,0.2154696132596685,0.1763670806759522,0.3,109,0.5897435897435898,0.42201834862385323,0.12648221343873517
vpt_shallow_seed0,cbis_ddsm,drift,0.5,362,78,0.2154696132596685,0.1763670806759522,0.5,181,0.7307692307692307,0.3149171270718232,0.11602209944751381
vpt_shallow_seed0,cbis_ddsm,iou_pred,0.5,362,78,0.2154696132596685,0.22415454226747433,0.1,37,0.15384615384615385,0.32432432432432434,0.20307692307692307
vpt_shallow_seed0,cbis_ddsm,iou_pred,0.5,362,78,0.2154696132596685,0.22415454226747433,0.2,73,0.20512820512820512,0.2191780821917808,0.21453287197231835
vpt_shallow_seed0,cbis_ddsm,iou_pred,0.5,362,78,0.2154696132596685,0.22415454226747433,0.3,109,0.32051282051282054,0.22935779816513763,0.20948616600790515
vpt_shallow_seed0,cbis_ddsm,iou_pred,0.5,362,78,0.2154696132596685,0.22415454226747433,0.5,181,0.5,0.2154696132596685,0.2154696132596685
zero_shot,busi,drift,0.5,647,8,0.012364760432766615,0.015927421810104092,0.1,65,0.0,0.0,0.013745704467353952
zero_shot,busi,drift,0.5,647,8,0.012364760432766615,0.015927421810104092,0.2,130,0.0,0.0,0.015473887814313346
zero_shot,busi,drift,0.5,647,8,0.012364760432766615,0.015927421810104092,0.3,195,0.0,0.0,0.017699115044247787
zero_shot,busi,drift,0.5,647,8,0.012364760432766615,0.015927421810104092,0.5,324,0.125,0.0030864197530864196,0.021671826625386997
zero_shot,busi,iou_pred,0.5,647,8,0.012364760432766615,0.0027580213661982855,0.1,65,0.5,0.06153846153846154,0.006872852233676976
zero_shot,busi,iou_pred,0.5,647,8,0.012364760432766615,0.0027580213661982855,0.2,130,0.625,0.038461538461538464,0.005802707930367505
zero_shot,busi,iou_pred,0.5,647,8,0.012364760432766615,0.0027580213661982855,0.3,195,0.625,0.02564102564102564,0.00663716814159292
zero_shot,busi,iou_pred,0.5,647,8,0.012364760432766615,0.0027580213661982855,0.5,324,1.0,0.024691358024691357,0.0
zero_shot,cbis_ddsm,drift,0.5,362,40,0.11049723756906077,0.1453262164475358,0.1,37,0.05,0.05405405405405406,0.11692307692307692
zero_shot,cbis_ddsm,drift,0.5,362,40,0.11049723756906077,0.1453262164475358,0.2,73,0.1,0.0547945205479452,0.1245674740484429
zero_shot,cbis_ddsm,drift,0.5,362,40,0.11049723756906077,0.1453262164475358,0.3,109,0.25,0.09174311926605505,0.11857707509881422
zero_shot,cbis_ddsm,drift,0.5,362,40,0.11049723756906077,0.1453262164475358,0.5,181,0.475,0.10497237569060773,0.11602209944751381
zero_shot,cbis_ddsm,iou_pred,0.5,362,40,0.11049723756906077,0.1328851049354552,0.1,37,0.1,0.10810810810810811,0.11076923076923077
zero_shot,cbis_ddsm,iou_pred,0.5,362,40,0.11049723756906077,0.1328851049354552,0.2,73,0.15,0.0821917808219178,0.11764705882352941
zero_shot,cbis_ddsm,iou_pred,0.5,362,40,0.11049723756906077,0.1328851049354552,0.3,109,0.275,0.10091743119266056,0.11462450592885376
zero_shot,cbis_ddsm,iou_pred,0.5,362,40,0.11049723756906077,0.1328851049354552,0.5,181,0.575,0.1270718232044199,0.09392265193370165
